Unnamed: 0	document_name	url	date	format	type_doc	unique_id
119	Klimaatadaptatiestrategie	https://nissewaard.notubiz.nl/document/3015772/1#search=%22klimaatadaptatie%22	09-02-2016	document	Agendapunt	nissewaard_3015772
120	Gemeentelijk RioleringsPlan 2017 - 2021	https://nissewaard.notubiz.nl/document/4698398/2#search=%22klimaatadaptatie%22	11-11-2016	document	Agendapunt	nissewaard_4698398
121	Gemeentelijk RioleringsPlan 2017 - 2021	https://nissewaard.notubiz.nl/document/4577848/1#search=%22klimaatadaptatie%22	11-11-2016	document	Agendapunt	nissewaard_4577848
122	20150702 bijlage 3 Regionale Duurzaamheidsagenda 2015-2016 dd 5 juni 2015 v - kopie	https://nissewaard.notubiz.nl/document/2485034/1#search=%22klimaatadaptatie%22	1900	document	Agendapunt	nissewaard_2485034
123	2020.05.27 Lijst van ingekomen stukken en mededelingen	https://nissewaard.notubiz.nl/document/8778755/1#search=%22klimaatadaptatie%22	27-05-2020	document	Agendapunt	nissewaard_8778755
124	Lijst van ingekomen stukken en mededelingen	https://nissewaard.notubiz.nl/document/11802799/4#search=%22klimaatadaptatie%22	14-09-2022	document	Agendapunt	nissewaard_11802799
125	Programmastart interbestuurlijk programma ibp	https://nissewaard.notubiz.nl/document/6416891/1#search=%22klimaatadaptatie%22	24-04-2018	document	Agendapunt	nissewaard_6416891
126	programmastart-interbestuurlijk-programma-ibp	https://nissewaard.notubiz.nl/document/6464155/1#search=%22klimaatadaptatie%22	23-05-2018	document	Agendapunt	nissewaard_6464155
127	programmastart-interbestuurlijk-programma-ibp	https://nissewaard.notubiz.nl/document/6455671/1#search=%22klimaatadaptatie%22	15-05-2018	document	Agendapunt	nissewaard_6455671
128	Ontwikkelperspectief Vitale kernen Nissewaard	https://nissewaard.notubiz.nl/document/10196060/2#search=%22klimaatadaptatie%22	28-05-2021	document	Agendapunt	nissewaard_10196060
129	51.Gebiedspaspoort Centrum Zuid.	https://nissewaard.notubiz.nl/document/9149120/1#search=%22klimaatadaptatie%22	23-09-2020	document	Agendapunt	nissewaard_9149120
130	Jaarverslag SPB_2016_Def	https://nissewaard.notubiz.nl/document/5282122/1#search=%22klimaatadaptatie%22	09-05-2017	document	Agendapunt	nissewaard_5282122
131	Jaarverslag SPB_2016_Def	https://nissewaard.notubiz.nl/document/5338694/1#search=%22klimaatadaptatie%22	30-05-2017	document	Agendapunt	nissewaard_5338694
132	07.VNG, Benchmarkrioileringszorg 2010	https://nissewaard.notubiz.nl/document/11527/1#search=%22klimaatadaptatie%22	14-12-2010	document	Agendapunt	nissewaard_11527
133	Raadsvoorstel GRP 2017 - 2021	https://nissewaard.notubiz.nl/document/4577845/1#search=%22klimaatadaptatie%22	20-10-2016	document	Agendapunt	nissewaard_4577845
